# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Apr  9 16:34:15 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%')
#
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec
Kepler-163 c,CONFIRMED,21.347366120,4.7780000e-05,-4.7780000e-05,0.8850,0.0330,-0.6010,4.18400,0.08670,-0.08670,6.3050e+02,1.280e+01,-1.280e+01,3.20,5.400e-01,-5.400e-01,0.1445,,,87.50,,,648.0,,,41.65,18.62,-14.33,5395.00,80.00,-72.00,4.324,0.154,-0.112,1.0710,0.1800,-0.1800,0.8820,0.0650,-0.0320,,,,295.002810,46.987331
Kepler-163 b,CONFIRMED,7.811009520,4.7640000e-05,-4.7640000e-05,0.8160,0.1550,-0.5830,3.23100,0.14700,-0.14700,1.2670e+02,9.100e+00,-9.100e+00,1.36,2.200e-01,-2.300e-01,0.0739,,,85.78,,,906.0,,,159.24,71.21,-54.79,5395.00,80.00,-72.00,4.324,0.154,-0.112,1.0710,0.1800,-0.1800,0.8820,0.0650,-0.0320,,,,295.002810,46.987331
Kepler-565 b,CONFIRMED,4.243748097,3.0560000e-06,-3.0560000e-06,0.0320,0.3190,-0.0320,3.36030,0.02340,-0.02340,1.4097e+03,1.180e+01,-1.180e+01,3.16,9.300e-01,-3.100e-01,0.0501,,,89.82,,,1063.0,,,301.46,260.03,-81.76,5873.00,158.00,-158.00,4.554,0.036,-0.204,0.8430,0.2480,-0.0830,0.9300,0.1080,-0.1080,,,,283.617950,47.196678
Kepler-585 b,CONFIRMED,2.752359689,1.7380000e-06,-1.7380000e-06,0.4360,0.0030,-0.4350,2.07220,0.02110,-0.02110,7.9190e+02,8.000e+00,-8.000e+00,2.54,2.900e-01,-1.300e-01,0.0375,,,87.36,,,1178.0,,,455.43,140.28,-70.49,5461.00,73.00,-82.00,4.499,0.042,-0.098,0.8970,0.1020,-0.0470,0.9260,0.0480,-0.0530,,,,286.528500,43.873402
Kepler-174 b,CONFIRMED,13.981778620,1.4780000e-05,-1.4780000e-05,0.4440,0.3980,-0.2580,2.95800,0.03030,-0.03030,1.0184e+03,1.190e+01,-1.190e+01,2.09,9.000e-02,-1.200e-01,0.0978,,,89.24,,,553.0,,,22.10,4.00,-3.90,4859.00,97.00,-97.00,4.615,0.049,-0.021,0.6510,0.0290,-0.0360,0.6360,0.0460,-0.0200,,,,287.439180,43.832088
Kepler-174 c,CONFIRMED,44.000397500,1.5050000e-04,-1.5050000e-04,0.0320,0.3730,-0.0320,5.11150,0.07760,-0.07760,5.9960e+02,1.480e+01,-1.480e+01,1.56,7.000e-02,-9.000e-02,0.2100,,,89.97,,,377.0,,,4.79,0.87,-0.84,4859.00,97.00,-97.00,4.615,0.049,-0.021,0.6510,0.0290,-0.0360,0.6360,0.0460,-0.0200,,,,287.439180,43.832088
Kepler-174 d,CONFIRMED,247.354914000,1.3910000e-03,-1.3910000e-03,0.0440,0.4640,-0.0440,8.67700,0.15700,-0.15700,1.2918e+03,2.690e+01,-2.690e+01,2.29,1.000e-01,-1.300e-01,0.6639,,,89.99,,,212.0,,,0.48,0.09,-0.09,4859.00,97.00,-97.00,4.615,0.049,-0.021,0.6510,0.0290,-0.0360,0.6360,0.0460,-0.0200,,,,287.439180,43.832088
Kepler-186 c,CONFIRMED,7.267310940,1.1330000e-05,-1.1330000e-05,0.0430,0.3510,-0.0430,2.26910,0.04340,-0.04340,6.5910e+02,1.540e+01,-1.540e+01,1.14,1.100e-01,-1.300e-01,0.0564,,,89.90,,,464.0,,,10.93,3.13,-3.19,3751.00,75.00,-84.00,4.800,0.065,-0.035,0.4430,0.0400,-0.0530,0.4520,0.0380,-0.0500,,,,298.652710,43.955021
Kepler-186 d,CONFIRMED,13.343002500,2.5700000e-05,-2.5700000e-05,0.5170,0.3690,-0.3000,2.73990,0.05820,-0.05820,7.9970e+02,1.890e+01,-1.890e+01,1.29,1.200e-01,-1.600e-01,0.0845,,,89.10,,,379.0,,,4.87,1.40,-1.42,3751.00,75.00,-84.00,4.800,0.065,-0.035,0.4430,0.0400,-0.0530,0.4520,0.0380,-0.0500,,,,298.652710,43.955021
Kepler-186 b,CONFIRMED,3.886795001,6.8440000e-06,-6.8440000e-06,0.1190,0.3150,-0.1190,1.75740,0.04540,-0.04540,4.7130e+02,1.310e+01,-1.310e+01,0.97,9.000e-02,-1.200e-01,0.0371,,,89.60,,,571.0,,,25.26,7.24,-7.38,3751.00,75.00,-84.00,4.800,0.065,-0.035,0.4430,0.0400,-0.0530,0.4520,0.0380,-0.0500,,,,298.652710,43.955021
Kepler-186 e,CONFIRMED,22.407778330,7.3910000e-05,-7.3910000e-05,0.1470,0.2910,-0.1470,3.28810,0.07560,-0.07560,6.6130e+02,2.080e+01,-2.080e+01,1.15,1.000e-01,-1.400e-01,0.1194,,,89.84,,,319.0,,,2.44,0.70,-0.71,3751.00,75.00,-84.00,4.800,0.065,-0.035,0.4430,0.0400,-0.0530,0.4520,0.0380,-0.0500,,,,298.652710,43.955021
Kepler-20 A d,CONFIRMED,77.611442700,1.5360000e-04,-1.5360000e-04,0.0940,0.3230,-0.0940,7.17860,0.05630,-0.05630,8.1450e+02,8.400e+00,-8.400e+00,2.59,2.900e-01,-2.300e-01,0.3411,,,89.94,,,397.0,,,5.87,1.95,-1.38,5465.00,109.00,-109.00,4.449,0.085,-0.085,0.9250,0.1010,-0.0830,0.8760,0.0600,-0.0440,,,,287.698000,42.338718
Kepler-152 b,CONFIRMED,18.207958350,1.3480000e-05,-1.3480000e-05,0.6400,0.0030,-0.4630,3.79650,0.03490,-0.03490,1.5969e+03,1.090e+01,-1.090e+01,3.08,2.300e-01,-1.200e-01,0.1265,,,88.77,,,551.0,,,21.86,5.36,-3.33,5176.00,102.00,-102.00,4.612,0.016,-0.060,0.7380,0.0540,-0.0310,0.8260,0.0350,-0.0690,,,,286.865480,41.989079
Kepler-164 c,CONFIRMED,10.945777830,2.0170000e-05,-2.0170000e-05,0.8190,0.0290,-0.5710,3.09370,0.04450,-0.04450,5.3280e+02,1.110e+01,-1.110e+01,2.84,4.600e-01,-3.800e-01,0.0954,,,87.17,,,881.0,,,142.23,64.44,-43.58,5888.00,106.00,-117.00,4.342,0.115,-0.115,1.0970,0.1790,-0.1460,0.9660,0.0750,-0.0680,,,,287.780850,47.629910
Kepler-164 d,CONFIRMED,28.986901600,1.0760000e-04,-1.0760000e-04,0.8420,0.0690,-0.6080,3.62330,0.07650,-0.07650,4.7160e+02,1.600e+01,-1.600e+01,2.70,4.400e-01,-3.600e-01,0.1826,,,88.64,,,637.0,,,38.82,17.59,-11.89,5888.00,106.00,-117.00,4.342,0.115,-0.115,1.0970,0.1790,-0.1460,0.9660,0.0750,-0.0680,,,,287.780850,47.629910
Kepler-164 b,CONFIRMED,5.035056650,1.9460000e-05,-1.9460000e-05,0.9110,0.0400,-0.6550,1.80400,0.08730,-0.08730,1.5150e+02,1.050e+01,-1.050e+01,1.63,2.600e-01,-2.200e-01,0.0568,,,84.49,,,1141.0,,,401.23,181.78,-122.95,5888.00,106.00,-117.00,4.342,0.115,-0.115,1.0970,0.1790,-0.1460,0.9660,0.0750,-0.0680,,,,287.780850,47.629910
Kepler-175 b,CONFIRMED,11.903520880,2.8980000e-05,-2.8980000e-05,0.4210,0.0270,-0.4210,4.29700,0.06630,-0.06630,6.3300e+02,1.470e+01,-1.470e+01,2.56,8.100e-01,-2.700e-01,0.1047,,,88.78,,,827.0,,,110.54,105.36,-34.16,6063.00,181.00,-217.00,4.470,0.054,-0.216,1.0010,0.3180,-0.1060,1.0790,0.1450,-0.1450,,,,289.553280,43.876179
Kepler-19 b,CONFIRMED,9.286964466,3.8310000e-06,-3.8310000e-06,0.0040,0.3400,-0.0040,3.36490,0.01450,-0.01450,6.9170e+02,3.200e+00,-3.200e+00,2.10,2.600e-01,-1.000e-01,0.0835,,,89.99,,,762.0,,,79.68,28.10,-13.27,5546.00,100.00,-111.00,4.575,0.018,-0.102,0.8100,0.0990,-0.0400,0.9070,0.0380,-0.0760,,,,290.420810,37.851799
Kepler-175 c,CONFIRMED,34.035060500,1.4100000e-04,-1.4100000e-04,0.4740,0.0440,-0.4500,6.69500,0.12400,-0.12400,7.2780e+02,1.890e+01,-1.890e+01,2.76,8.800e-01,-2.900e-01,0.2109,,,89.23,,,583.0,,,27.24,25.97,-8.41,6063.00,181.00,-217.00,4.470,0.054,-0.216,1.0010,0.3180,-0.1060,1.0790,0.1450,-0.1450,,,,289.553280,43.876179
Kepler-176 c,CONFIRMED,12.759344890,1.8770000e-05,-1.8770000e-05,0.6570,0.1770,-0.4450,3.58890,0.04310,-0.04310,8.8210e+02,1.330e+01,-1.330e+01,2.58,1.000e-01,-1.900e-01,0.0988,,,88.25,,,633.0,,,37.95,5.74,-7.22,4963.00,81.00,-74.00,4.501,0.072,-0.022,0.8260,0.0320,-0.0600,0.7890,0.0550,-0.0290,,,,294.667970,43.853260
Kepler-176 b,CONFIRMED,5.433132902,9.5260000e-06,-9.5260000e-06,0.7200,0.1740,-0.4790,2.40120,0.04110,-0.04110,3.2820e+02,1.070e+01,-1.070e+01,1.61,6.000e-02,-1.200e-01,0.0559,,,86.69,,,841.0,,,118.56,17.92,-22.55,4963.00,81.00,-74.00,4.501,0.072,-0.022,0.8260,0.0320,-0.0600,0.7890,0.0550,-0.0290,,,,294.667970,43.853260
Kepler-187 c,CONFIRMED,10.640210080,2.6950000e-05,-2.6950000e-05,0.7700,0.1070,-0.5400,5.43810,0.06620,-0.06620,4.5530e+02,8.400e+00,-8.400e+00,2.87,5.200e-01,-4.200e-01,0.0966,,,85.61,,,963.0,,,203.48,102.33,-67.67,6112.00,122.00,-134.00,4.281,0.125,-0.125,1.2330,0.2200,-0.1800,1.0570,0.0960,-0.0720,,,,299.796450,44.089310
Kepler-187 b,CONFIRMED,4.938831350,3.3120000e-05,-3.3120000e-05,0.6330,0.3280,-0.4310,4.38800,0.16100,-0.16100,1.2350e+02,6.500e+00,-6.500e+00,1.44,2.500e-01,-2.100e-01,0.0579,,,84.67,,,1244.0,,,566.38,284.85,-188.35,6112.00,122.00,-134.00,4.281,0.125,-0.125,1.2330,0.2200,-0.1800,1.0570,0.0960,-0.0720,,,,299.796450,44.089310
Kepler-188 c,CONFIRMED,5.996533443,8.3850000e-06,-8.3850000e-06,0.5100,0.0350,-0.4390,3.31290,0.04530,-0.04530,7.1140e+02,1.070e+01,-1.070e+01,2.96,4.400e-01,-3.500e-01,0.0638,,,87.63,,,1025.0,,,260.49,101.07,-69.49,5622.00,76.00,-84.00,4.346,0.126,-0.103,1.0890,0.1600,-0.1280,0.9580,0.0680,-0.0500,,,,281.279720,44.315529
Kepler-188 b,CONFIRMED,2.061908640,5.0130000e-06,-5.0130000e-06,0.5370,0.3910,-0.3230,1.97430,0.06170,-0.06170,2.1400e+02,8.800e+00,-8.800e+00,1.63,2.400e-01,-1.900e-01,0.0313,,,85.54,,,1463.0,,,1082.28,419.94,-288.72,5622.00,76.00,-84.00,4.346,0.126,-0.103,1.0890,0.1600,-0.1280,0.9580,0.0680,-0.0500,,,,281.279720,44.315529
Kepler-189 c,CONFIRMED,20.134900070,3.5480000e-05,-3.5480000e-05,0.7980,0.0670,-0.5590,3.79620,0.05220,-0.05220,1.0352e+03,1.770e+01,-1.770e+01,2.98,1.100e-01,-2.200e-01,0.1339,,,88.28,,,544.0,,,20.66,3.09,-3.99,4963.00,79.00,-79.00,4.501,0.075,-0.025,0.8260,0.0320,-0.0600,0.7890,0.0500,-0.0290,,,,287.564730,44.305000
Kepler-152 c,CONFIRMED,88.255372900,2.1070000e-04,-2.1070000e-04,0.8860,0.0080,-0.6270,4.53900,0.13400,-0.13400,1.1322e+03,2.240e+01,-2.240e+01,2.96,2.200e-01,-1.200e-01,0.3623,,,89.37,,,326.0,,,2.67,0.65,-0.41,5176.00,102.00,-102.00,4.612,0.016,-0.060,0.7380,0.0540,-0.0310,0.8260,0.0350,-0.0690,,,,286.865480,41.989079
Kepler-547 b,CONFIRMED,6.010383339,1.6640000e-06,-1.6640000e-06,0.4360,0.0910,-0.3340,2.19390,0.01980,-0.01980,2.6521e+03,1.110e+01,-1.110e+01,3.80,2.900e-01,-3.800e-01,0.0580,,,88.75,,,768.0,,,82.31,23.61,-23.30,4882.00,131.00,-146.00,4.558,0.066,-0.039,0.7380,0.0560,-0.0740,0.7180,0.0810,-0.0540,,,,286.118680,44.345280
Kepler-165 b,CONFIRMED,8.180894900,1.6010000e-05,-1.6010000e-05,0.5210,0.3750,-0.3130,2.75460,0.05340,-0.05340,7.2350e+02,1.680e+01,-1.680e+01,2.10,1.700e-01,-7.000e-02,0.0754,,,88.51,,,716.0,,,62.21,14.38,-8.04,5081.00,71.00,-81.00,4.596,0.012,-0.068,0.7700,0.0610,-0.0280,0.8640,0.0260,-0.0570,,,,280.691010,47.809738
Kepler-165 c,CONFIRMED,15.312963880,3.2510000e-05,-3.2510000e-05,0.6070,0.2960,-0.3970,3.09350,0.06020,-0.06020,8.6490e+02,2.090e+01,-2.090e+01,2.34,1.900e-01,-8.000e-02,0.1145,,,88.89,,,581.0,,,26.98,6.23,-3.49,5081.00,71.00,-81.00,4.596,0.012,-0.068,0.7700,0.0610,-0.0280,0.8640,0.0260,-0.0570,,,,280.691010,47.809738
Kepler-566 b,CONFIRMED,18.427949570,4.2740000e-05,-4.2740000e-05,0.7270,0.1850,-0.5010,2.92640,0.06370,-0.06370,7.0660e+02,2.230e+01,-2.230e+01,2.24,7.000e-02,-1.300e-01,0.1247,,,88.81,,,526.0,,,18.05,2.64,-3.02,4768.00,85.00,-76.00,4.536,0.052,-0.017,0.7790,0.0260,-0.0450,0.7590,0.0420,-0.0270,,,,291.554500,47.814480
Kepler-223 d,CONFIRMED,14.787671720,5.5840000e-05,-5.5840000e-05,0.0210,0.3800,-0.0210,6.11910,0.09560,-0.09560,7.8180e+02,2.060e+01,-2.060e+01,3.46,5.700e-01,-5.800e-01,0.1201,,,89.94,,,827.0,,,110.42,48.32,-37.91,5814.00,78.00,-78.00,4.269,0.137,-0.112,1.2480,0.2090,-0.2090,1.0550,0.0810,-0.0670,,,,298.318360,47.279491
Kepler-625 c,CONFIRMED,4.165367570,1.4350000e-05,-1.4350000e-05,0.3480,0.1290,-0.3480,3.29350,0.07580,-0.07580,1.2000e+02,4.400e+00,-4.400e+00,1.00,1.400e-01,-5.000e-02,0.0508,,,87.83,,,1048.0,,,284.49,112.09,-47.77,5604.00,101.00,-124.00,4.520,0.028,-0.112,0.9120,0.1270,-0.0420,1.0040,0.0430,-0.0810,,,,292.150450,39.637581
Kepler-626 b,CONFIRMED,14.485847650,2.4800000e-05,-2.4800000e-05,0.9300,0.0190,-0.6500,3.13650,0.09290,-0.09290,4.5710e+02,1.000e+01,-1.000e+01,2.88,4.500e-01,-3.700e-01,0.1150,,,86.48,,,784.0,,,89.16,38.95,-26.66,5784.00,104.00,-116.00,4.352,0.115,-0.115,1.0850,0.1700,-0.1390,0.9660,0.0800,-0.0580,,,,288.698640,39.708290
Kepler-627 b,CONFIRMED,40.699206200,1.6940000e-04,-1.6940000e-04,0.8540,0.0530,-0.6080,7.07400,0.11100,-0.11100,4.2990e+02,1.240e+01,-1.240e+01,3.20,8.600e-01,-8.500e-01,0.2327,,,88.02,,,685.0,,,52.05,40.82,-27.53,6419.00,175.00,-213.00,4.175,0.240,-0.160,1.3620,0.3620,-0.3620,1.0120,0.1570,-0.1150,,,,292.104280,39.767910
Kepler-628 b,CONFIRMED,15.458056682,3.0940000e-06,-3.0940000e-06,0.0500,0.0350,-0.0500,8.79536,0.00595,-0.00595,4.2532e+03,4.600e+00,-4.600e+00,9.11,1.510e+00,-1.840e+00,0.1241,,,89.80,,,871.0,,,136.40,62.54,-56.23,5868.00,105.00,-117.00,4.169,0.176,-0.108,1.4070,0.2330,-0.2840,1.0660,0.1000,-0.0900,,,,290.449280,39.854801
Kepler-644 b,CONFIRMED,3.173914037,4.4010000e-06,-4.4010000e-06,0.8190,0.0650,-0.5990,3.60690,0.03510,-0.03510,3.0300e+02,4.600e+00,-4.600e+00,3.07,1.030e+00,-7.600e-01,0.0466,,,78.65,,,1655.0,,,1769.83,1734.10,-915.00,6432.00,177.00,-243.00,4.164,0.180,-0.198,1.5840,0.5270,-0.3950,1.3370,0.1890,-0.2300,,,,295.475740,43.493141
Kepler-223 c,CONFIRMED,9.848246490,3.6680000e-05,-3.6680000e-05,0.5500,0.0440,-0.4210,5.74710,0.08490,-0.08490,4.3670e+02,1.780e+01,-1.780e+01,2.68,4.500e-01,-4.500e-01,0.0916,,,87.20,,,947.0,,,189.82,83.07,-65.17,5814.00,78.00,-78.00,4.269,0.137,-0.112,1.2480,0.2090,-0.2090,1.0550,0.0810,-0.0670,,,,298.318360,47.279491
Kepler-223 e,CONFIRMED,19.724367200,1.3240000e-04,-1.3240000e-04,0.8980,0.0290,-0.6190,7.20200,0.14800,-0.14800,5.7790e+02,2.340e+01,-2.340e+01,3.57,6.000e-01,-5.900e-01,0.1455,,,85.06,,,751.0,,,75.23,32.93,-25.83,5814.00,78.00,-78.00,4.269,0.137,-0.112,1.2480,0.2090,-0.2090,1.0550,0.0810,-0.0670,,,,298.318360,47.279491
Kepler-104 A d,CONFIRMED,51.755305040,8.5350000e-05,-8.5350000e-05,0.6380,0.1800,-0.4120,7.43550,0.05790,-0.05790,6.0920e+02,5.600e+00,-5.600e+00,2.61,3.500e-01,-3.000e-01,0.2638,,,89.14,,,515.0,,,16.60,6.47,-4.54,5979.00,108.00,-120.00,4.394,0.110,-0.110,1.0050,0.1380,-0.1130,0.9130,0.0580,-0.0580,,,,287.604610,42.166779
Kepler-223 b,CONFIRMED,7.384432690,2.9590000e-05,-2.9590000e-05,0.5940,0.2830,-0.4130,5.73510,0.08530,-0.08530,3.4980e+02,1.490e+01,-1.490e+01,2.42,4.100e-01,-4.000e-01,0.0756,,,85.83,,,1042.0,,,278.67,121.95,-95.68,5814.00,78.00,-78.00,4.269,0.137,-0.112,1.2480,0.2090,-0.2090,1.0550,0.0810,-0.0670,,,,298.318360,47.279491
Kepler-629 b,CONFIRMED,7.238581620,1.6870000e-05,-1.6870000e-05,0.1470,0.3080,-0.1470,3.11990,0.05900,-0.05900,2.6820e+02,7.500e+00,-7.500e+00,1.34,1.500e-01,-6.000e-02,0.0712,,,89.53,,,816.0,,,104.51,35.32,-17.59,5411.00,96.00,-118.00,4.561,0.018,-0.096,0.8310,0.0970,-0.0390,0.9170,0.0380,-0.0700,,,,289.417820,39.945011
Kepler-630 b,CONFIRMED,161.474678600,8.4620000e-04,-8.4620000e-04,0.7460,0.1380,-0.5130,10.57200,0.17100,-0.17100,8.2820e+02,1.960e+01,-1.960e+01,3.25,5.100e-01,-3.800e-01,0.5729,,,89.48,,,343.0,,,3.27,1.42,-0.91,5761.00,104.00,-115.00,4.383,0.095,-0.116,1.0440,0.1620,-0.1220,0.9600,0.0720,-0.0650,,,,293.427030,39.942429
Kepler-645 b,CONFIRMED,3.275821982,4.7430000e-06,-4.7430000e-06,0.7460,0.1020,-0.5170,3.04270,0.03750,-0.03750,2.7490e+02,4.900e+00,-4.900e+00,3.54,6.900e-01,-8.500e-01,0.0490,,,82.54,,,1730.0,,,2121.23,1071.69,-956.19,6185.00,80.00,-80.00,4.013,0.180,-0.120,1.9720,0.3860,-0.4720,1.4600,0.1370,-0.1640,,,,290.322780,44.035809
Kepler-646 b,CONFIRMED,15.873609810,4.4850000e-05,-4.4850000e-05,0.3950,0.0470,-0.3950,3.52460,0.07240,-0.07240,4.1560e+02,1.240e+01,-1.240e+01,1.53,3.300e-01,-1.200e-01,0.1149,,,89.30,,,632.0,,,37.68,26.18,-9.72,5656.00,187.00,-187.00,4.607,0.036,-0.135,0.7370,0.1620,-0.0580,0.8010,0.0880,-0.0800,,,,290.471340,44.387081
Kepler-464 b,CONFIRMED,7.256962446,5.8390000e-06,-5.8390000e-06,0.6760,0.0730,-0.4810,4.94020,0.02380,-0.02380,4.6320e+02,3.100e+00,-3.100e+00,3.53,2.100e-01,-1.700e-01,0.0765,,,85.51,,,1163.0,,,432.10,75.83,-61.01,5858.00,70.00,-79.00,4.112,0.024,-0.020,1.5490,0.0910,-0.0740,1.1330,0.1210,-0.0710,,,,294.835170,48.982361
Kepler-647 b,CONFIRMED,16.225497500,1.3350000e-04,-1.3350000e-04,0.2730,0.1650,-0.2730,6.47100,0.20300,-0.20300,1.2040e+02,6.500e+00,-6.500e+00,1.21,1.800e-01,-1.700e-01,0.1222,,,89.16,,,788.0,,,90.93,36.83,-29.46,5956.00,107.00,-119.00,4.322,0.137,-0.112,1.0980,0.1580,-0.1580,0.9220,0.0730,-0.0590,,,,284.788300,44.591679
Kepler-656 b,CONFIRMED,1.260258822,6.7500000e-07,-6.7500000e-07,0.7910,0.0020,-0.5400,1.85940,0.01810,-0.01810,1.1307e+03,1.010e+01,-1.010e+01,3.57,9.400e-01,-3.000e-01,0.0232,,,77.17,,,1569.0,,,1435.82,1145.82,-379.55,5550.00,166.00,-183.00,4.500,0.046,-0.184,0.9540,0.2520,-0.0790,1.0500,0.0750,-0.1130,,,,288.327910,47.381592
Kepler-224 c,CONFIRMED,5.924993927,7.6260000e-06,-7.6260000e-06,0.8480,0.0640,-0.5830,2.88740,0.07940,-0.07940,1.6081e+03,2.530e+01,-2.530e+01,3.15,2.100e-01,-1.400e-01,0.0579,,,84.90,,,758.0,,,77.91,18.22,-12.03,5016.00,100.00,-100.00,4.641,0.018,-0.053,0.6790,0.0460,-0.0290,0.7430,0.0340,-0.0520,,,,290.934300,47.357601
Kepler-224 d,CONFIRMED,11.349348480,2.4420000e-05,-2.4420000e-05,0.3980,0.0430,-0.3980,3.11010,0.05690,-0.05690,1.2498e+03,3.090e+01,-3.090e+01,2.39,1.700e-01,-1.000e-01,0.0893,,,89.14,,,610.0,,,32.75,7.66,-5.06,5016.00,100.00,-100.00,4.641,0.018,-0.053,0.6790,0.0460,-0.0290,0.7430,0.0340,-0.0520,,,,290.934300,47.357601
Kepler-199 b,CONFIRMED,23.642196500,3.1600000e-05,-3.1600000e-05,0.0220,0.3610,-0.0220,5.01800,0.04080,-0.04080,1.1022e+03,1.270e+01,-1.270e+01,2.90,4.000e-01,-1.400e-01,0.1602,,,89.97,,,595.0,,,29.65,11.49,-5.07,5750.00,102.00,-125.00,4.538,0.026,-0.110,0.8820,0.1210,-0.0430,0.9800,0.0460,-0.0810,,,,295.559420,40.236271
Kepler-199 c,CONFIRMED,67.093064200,1.7850000e-04,-1.7850000e-04,0.8220,0.0440,-0.5680,7.33400,0.13400,-0.13400,1.2542e+03,1.810e+01,-1.810e+01,3.51,4.800e-01,-1.700e-01,0.3211,,,88.93,,,420.0,,,7.38,2.86,-1.26,5750.00,102.00,-125.00,4.538,0.026,-0.110,0.8820,0.1210,-0.0430,0.9800,0.0460,-0.0810,,,,295.559420,40.236271
Kepler-631 b,CONFIRMED,17.979798160,6.1280000e-05,-6.1280000e-05,0.0690,0.3560,-0.0690,5.58280,0.08140,-0.08140,4.5910e+02,1.190e+01,-1.190e+01,2.89,5.000e-01,-3.400e-01,0.1447,,,89.84,,,828.0,,,111.12,53.46,-31.83,6141.00,110.00,-135.00,4.272,0.080,-0.120,1.3520,0.2360,-0.1580,1.2470,0.0850,-0.0780,,,,296.885770,40.228230
Kepler-632 b,CONFIRMED,30.996641130,4.6950000e-05,-4.6950000e-05,0.7910,0.0630,-0.5500,2.91820,0.04690,-0.04690,6.5530e+02,1.270e+01,-1.270e+01,2.43,2.600e-01,-1.100e-01,0.1885,,,89.14,,,500.0,,,14.72,4.83,-2.35,5324.00,106.00,-106.00,4.544,0.024,-0.090,0.8530,0.0920,-0.0390,0.9280,0.0370,-0.0590,,,,297.252620,40.288601
